id,project_name,project_url,dependency_count,licenses_count,critical_cves_count,high_cves_count,medium_cves_count,low_cves_count,sbomqs_rating,format,format_version,creation_time,origin,tool
504,com.github.lyft/scissors,https://github.com/lyft/scissors,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:52:26Z,github,GitHub.com-Dependency-Graph
505,com.github.rwieruch/favesound-redux,https://github.com/rwieruch/favesound-redux,54,0,0,0,0,12,7.63,spdx,SPDX-2.3,2023-12-07T10:54:55Z,github,GitHub.com-Dependency-Graph
506,com.github.thomasdavis/backbonetutorials,https://github.com/thomasdavis/backbonetutorials,7,0,0,0,0,2,6.75,spdx,SPDX-2.3,2023-12-07T10:51:19Z,github,GitHub.com-Dependency-Graph
507,com.github.trailsjs/trails,https://github.com/trailsjs/trails,15,0,0,0,0,0,6.55,spdx,SPDX-2.3,2023-12-07T10:53:09Z,github,GitHub.com-Dependency-Graph
508,com.github.mattprecious/telescope,https://github.com/mattprecious/telescope,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:59:07Z,github,GitHub.com-Dependency-Graph
509,com.github.sirthias/pegdown,https://github.com/sirthias/pegdown,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T11:00:51Z,github,GitHub.com-Dependency-Graph
510,com.github.square/assertj-android,https://github.com/square/assertj-android,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:54:58Z,github,GitHub.com-Dependency-Graph
511,com.github.square/mortar,https://github.com/square/mortar,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:51:40Z,github,GitHub.com-Dependency-Graph
512,com.github.square/phrase,https://github.com/square/phrase,4,1,0,0,0,0,6.93,spdx,SPDX-2.3,2023-12-07T10:55:19Z,github,GitHub.com-Dependency-Graph
513,com.github.square/cube,https://github.com/square/cube,7,0,0,0,0,1,7.21,spdx,SPDX-2.3,2023-12-07T10:50:28Z,github,GitHub.com-Dependency-Graph
514,com.github.square/cane,https://github.com/square/cane,17,0,0,0,0,1,7.22,spdx,SPDX-2.3,2023-12-07T10:56:07Z,github,GitHub.com-Dependency-Graph
515,com.github.square/cubism,https://github.com/square/cubism,4,0,0,0,0,0,7.05,spdx,SPDX-2.3,2023-12-07T10:50:27Z,github,GitHub.com-Dependency-Graph
516,com.github.square/flow,https://github.com/square/flow,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:50:50Z,github,GitHub.com-Dependency-Graph
517,com.github.Pkmmte/CircularImageView,https://github.com/Pkmmte/CircularImageView,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:55Z,github,GitHub.com-Dependency-Graph
518,com.github.glyptodon/guacamole-client,https://github.com/glyptodon/guacamole-client,1043,1,0,0,0,25,7.65,spdx,SPDX-2.3,2023-12-07T10:59:37Z,github,GitHub.com-Dependency-Graph
519,com.github.brianreavis/sifter.js,https://github.com/brianreavis/sifter.js,12,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:01:23Z,github,GitHub.com-Dependency-Graph
520,com.github.angular-redux/ng-redux,https://github.com/angular-redux/ng-redux,464,1,0,0,0,35,7.67,spdx,SPDX-2.3,2023-12-07T10:58:33Z,github,GitHub.com-Dependency-Graph
521,com.github.sequenceiq/hadoop-docker,https://github.com/sequenceiq/hadoop-docker,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:59:19Z,github,GitHub.com-Dependency-Graph
522,com.github.pkgcloud/pkgcloud,https://github.com/pkgcloud/pkgcloud,289,1,0,0,0,37,7.72,spdx,SPDX-2.3,2023-12-07T10:58:55Z,github,GitHub.com-Dependency-Graph
523,com.github.spotify/apollo,https://github.com/spotify/apollo,131,1,0,0,0,5,6.75,spdx,SPDX-2.3,2023-12-07T10:53:26Z,github,GitHub.com-Dependency-Graph
524,com.github.keithamus/jwerty,https://github.com/keithamus/jwerty,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:59:16Z,github,GitHub.com-Dependency-Graph
525,com.github.arendjr/selectivity,https://github.com/arendjr/selectivity,953,1,0,0,0,76,7.72,spdx,SPDX-2.3,2023-12-07T11:01:10Z,github,GitHub.com-Dependency-Graph
526,com.github.johnpapa/ng-demos,https://github.com/johnpapa/ng-demos,127,1,0,0,0,13,6.62,spdx,SPDX-2.3,2023-12-07T10:52:57Z,github,GitHub.com-Dependency-Graph
527,com.github.theonion/comcastifyjs,https://github.com/theonion/comcastifyjs,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:13Z,github,GitHub.com-Dependency-Graph
528,com.github.JakeWharton/kotterknife,https://github.com/JakeWharton/kotterknife,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:51:25Z,github,GitHub.com-Dependency-Graph
529,com.github.redspread/spread,https://github.com/redspread/spread,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:52:29Z,github,GitHub.com-Dependency-Graph
530,com.github.byashimov/django-controlcenter,https://github.com/byashimov/django-controlcenter,11,1,0,0,0,0,6.32,spdx,SPDX-2.3,2023-12-07T11:02:49Z,github,GitHub.com-Dependency-Graph
531,com.github.TestStack/White,https://github.com/TestStack/White,9,0,0,0,0,0,7.07,spdx,SPDX-2.3,2023-12-07T11:01:43Z,github,GitHub.com-Dependency-Graph
532,com.github.matthewmueller/date,https://github.com/matthewmueller/date,6,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:54:39Z,github,GitHub.com-Dependency-Graph
533,com.github.kylemcdonald/ofxFaceTracker,https://github.com/kylemcdonald/ofxFaceTracker,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:55:45Z,github,GitHub.com-Dependency-Graph
534,com.github.isteven/angular-multi-select,https://github.com/isteven/angular-multi-select,259,1,0,0,0,38,7.73,spdx,SPDX-2.3,2023-12-07T10:59:36Z,github,GitHub.com-Dependency-Graph
535,com.github.MrEngineer13/SnackBar,https://github.com/MrEngineer13/SnackBar,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:57:06Z,github,GitHub.com-Dependency-Graph
536,com.github.franzejr/best-ruby,https://github.com/franzejr/best-ruby,2,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:51:09Z,github,GitHub.com-Dependency-Graph
537,com.github.MostafaGazar/CustomShapeImageView,https://github.com/MostafaGazar/CustomShapeImageView,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:53:56Z,github,GitHub.com-Dependency-Graph
538,com.github.mashery/iodocs,https://github.com/mashery/iodocs,11,1,0,0,0,1,7.02,spdx,SPDX-2.3,2023-12-07T10:52:17Z,github,GitHub.com-Dependency-Graph
539,com.github.markdalgleish/static-site-generator-webpack-plugin,https://github.com/markdalgleish/static-site-generator-webpack-plugin,21,1,0,0,0,0,6.41,spdx,SPDX-2.3,2023-12-07T10:53:59Z,github,GitHub.com-Dependency-Graph
540,com.github.Urigo/angular-meteor,https://github.com/Urigo/angular-meteor,1530,1,0,0,0,204,7.73,spdx,SPDX-2.3,2023-12-07T10:51:12Z,github,GitHub.com-Dependency-Graph
541,com.github.tomighty/tomighty,https://github.com/tomighty/tomighty,19,1,0,0,0,3,7.34,spdx,SPDX-2.3,2023-12-07T11:02:12Z,github,GitHub.com-Dependency-Graph
542,com.github.joelambert/Flux-Slider,https://github.com/joelambert/Flux-Slider,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:55:12Z,github,GitHub.com-Dependency-Graph
543,com.github.nickmerwin/node-coveralls,https://github.com/nickmerwin/node-coveralls,505,0,0,0,0,25,7.72,spdx,SPDX-2.3,2023-12-07T10:59:52Z,github,GitHub.com-Dependency-Graph
544,com.github.jgh-/VideoCore-Inactive,https://github.com/jgh-/VideoCore-Inactive,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:54:37Z,github,GitHub.com-Dependency-Graph
545,com.github.wdjungst/react-project,https://github.com/wdjungst/react-project,53,0,0,0,0,7,7.7,spdx,SPDX-2.3,2023-12-07T10:52:31Z,github,GitHub.com-Dependency-Graph
546,com.github.codekitchen/dinghy,https://github.com/codekitchen/dinghy,8,1,0,0,0,1,7.61,spdx,SPDX-2.3,2023-12-07T10:51:45Z,github,GitHub.com-Dependency-Graph
547,com.github.djcas9/komanda,https://github.com/djcas9/komanda,41,1,0,0,0,0,6.55,spdx,SPDX-2.3,2023-12-07T10:52:41Z,github,GitHub.com-Dependency-Graph
548,com.github.alexgibson/shake.js,https://github.com/alexgibson/shake.js,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:54:07Z,github,GitHub.com-Dependency-Graph
549,com.github.alexgibson/notify.js,https://github.com/alexgibson/notify.js,13,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:56:01Z,github,GitHub.com-Dependency-Graph
550,com.github.purple-force/docsite,https://github.com/purple-force/docsite,84,1,0,0,0,0,6.49,spdx,SPDX-2.3,2023-12-07T10:54:12Z,github,GitHub.com-Dependency-Graph
551,com.github.codebutler/farebot,https://github.com/codebutler/farebot,15,1,0,0,0,20,7.61,spdx,SPDX-2.3,2023-12-07T11:02:26Z,github,GitHub.com-Dependency-Graph
552,com.github.alexanderGugel/ied,https://github.com/alexanderGugel/ied,38,1,0,0,0,0,6.53,spdx,SPDX-2.3,2023-12-07T10:52:05Z,github,GitHub.com-Dependency-Graph
553,com.github.kmshack/Android-ParallaxHeaderViewPager,https://github.com/kmshack/Android-ParallaxHeaderViewPager,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:55:35Z,github,GitHub.com-Dependency-Graph
554,com.github.CycloneAxe/phphub-android,https://github.com/CycloneAxe/phphub-android,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T11:02:17Z,github,GitHub.com-Dependency-Graph
555,com.github.nekocode/Badge,https://github.com/nekocode/Badge,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T11:02:16Z,github,GitHub.com-Dependency-Graph
556,com.github.Yelp/mrjob,https://github.com/Yelp/mrjob,12,0,0,0,0,5,7.42,spdx,SPDX-2.3,2023-12-07T10:50:59Z,github,GitHub.com-Dependency-Graph
557,com.github.preboot/angular-webpack,https://github.com/preboot/angular-webpack,59,1,0,0,0,3,6.58,spdx,SPDX-2.3,2023-12-07T10:56:31Z,github,GitHub.com-Dependency-Graph
558,com.github.asmallteapot/cocoapods-playgrounds,https://github.com/asmallteapot/cocoapods-playgrounds,70,1,0,0,0,4,7.66,spdx,SPDX-2.3,2023-12-07T10:56:28Z,github,GitHub.com-Dependency-Graph
559,com.github.stephanenicolas/Quality-Tools-for-Android,https://github.com/stephanenicolas/Quality-Tools-for-Android,58,0,0,0,0,1,6.68,spdx,SPDX-2.3,2023-12-07T10:58:12Z,github,GitHub.com-Dependency-Graph
560,com.github.arielsalminen/ResponsiveSlides.js,https://github.com/arielsalminen/ResponsiveSlides.js,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:50:31Z,github,GitHub.com-Dependency-Graph
561,com.github.draeton/stitches,https://github.com/draeton/stitches,16,1,0,0,0,0,6.53,spdx,SPDX-2.3,2023-12-07T11:00:08Z,github,GitHub.com-Dependency-Graph
562,com.github.panwrona/DownloadProgressBar,https://github.com/panwrona/DownloadProgressBar,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:02:50Z,github,GitHub.com-Dependency-Graph
563,com.github.preactjs/preact-compat,https://github.com/preactjs/preact-compat,48,1,0,0,0,0,6.38,spdx,SPDX-2.3,2023-12-07T11:02:19Z,github,GitHub.com-Dependency-Graph
564,com.github.tough1985/RxjavaRetrofitDemo,https://github.com/tough1985/RxjavaRetrofitDemo,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:11Z,github,GitHub.com-Dependency-Graph
565,com.github.gsklee/ngStorage,https://github.com/gsklee/ngStorage,13,1,0,0,0,0,6.33,spdx,SPDX-2.3,2023-12-07T10:51:16Z,github,GitHub.com-Dependency-Graph
566,com.github.rubber/rubber,https://github.com/rubber/rubber,16,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:54:38Z,github,GitHub.com-Dependency-Graph
567,com.github.WardCunningham/Smallest-Federated-Wiki,https://github.com/WardCunningham/Smallest-Federated-Wiki,60,1,0,0,0,17,7.25,spdx,SPDX-2.3,2023-12-07T10:59:18Z,github,GitHub.com-Dependency-Graph
568,com.github.ServiceStack/ServiceStack.Text,https://github.com/ServiceStack/ServiceStack.Text,22,0,0,0,0,1,7.11,spdx,SPDX-2.3,2023-12-07T10:57:08Z,github,GitHub.com-Dependency-Graph
569,com.github.tweetstream/tweetstream,https://github.com/tweetstream/tweetstream,16,1,0,0,0,0,6.42,spdx,SPDX-2.3,2023-12-07T11:01:04Z,github,GitHub.com-Dependency-Graph
570,com.github.go-bootstrap/go-bootstrap,https://github.com/go-bootstrap/go-bootstrap,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:54:51Z,github,GitHub.com-Dependency-Graph
571,com.github.chenhuiYj/ec-do,https://github.com/chenhuiYj/ec-do,7,1,0,0,0,0,6.49,spdx,SPDX-2.3,2023-12-07T11:02:00Z,github,GitHub.com-Dependency-Graph
572,com.github.wesbos/Learn-Redux-Starter-Files,https://github.com/wesbos/Learn-Redux-Starter-Files,37,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:55:47Z,github,GitHub.com-Dependency-Graph
573,com.github.nathanl/authority,https://github.com/nathanl/authority,4,1,0,0,0,0,6.59,spdx,SPDX-2.3,2023-12-07T10:57:09Z,github,GitHub.com-Dependency-Graph
574,com.github.spy-js/spy-js,https://github.com/spy-js/spy-js,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:59:44Z,github,GitHub.com-Dependency-Graph
575,com.github.Linuxbrew/legacy-linuxbrew,https://github.com/Linuxbrew/legacy-linuxbrew,14,0,0,0,0,3,7.63,spdx,SPDX-2.3,2023-12-07T10:51:23Z,github,GitHub.com-Dependency-Graph
576,com.github.Olical/react-faux-dom,https://github.com/Olical/react-faux-dom,671,1,0,0,0,46,7.72,spdx,SPDX-2.3,2023-12-07T10:59:20Z,github,GitHub.com-Dependency-Graph
577,com.github.Olical/EventEmitter,https://github.com/Olical/EventEmitter,101,1,0,0,0,17,7.71,spdx,SPDX-2.3,2023-12-07T10:50:37Z,github,GitHub.com-Dependency-Graph
578,com.github.liuling07/SimpleNews,https://github.com/liuling07/SimpleNews,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:54:44Z,github,GitHub.com-Dependency-Graph
579,com.github.doctyper/flexie,https://github.com/doctyper/flexie,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:01:16Z,github,GitHub.com-Dependency-Graph
580,com.github.rallat/EffectiveAndroid,https://github.com/rallat/EffectiveAndroid,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:52:59Z,github,GitHub.com-Dependency-Graph
581,com.github.maxpumperla/elephas,https://github.com/maxpumperla/elephas,8,1,0,0,0,1,6.65,spdx,SPDX-2.3,2023-12-07T10:55:02Z,github,GitHub.com-Dependency-Graph
582,com.github.FontCustom/fontcustom,https://github.com/FontCustom/fontcustom,7,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:50:35Z,github,GitHub.com-Dependency-Graph
583,com.github.ppoffice/hexo-theme-hueman,https://github.com/ppoffice/hexo-theme-hueman,1,1,0,0,0,0,6.82,spdx,SPDX-2.3,2023-12-07T10:58:30Z,github,GitHub.com-Dependency-Graph
584,com.github.thoughtbot/capybara-webkit,https://github.com/thoughtbot/capybara-webkit,37,1,0,0,0,15,7.31,spdx,SPDX-2.3,2023-12-07T10:52:07Z,github,GitHub.com-Dependency-Graph
585,com.github.thoughtbot/griddler,https://github.com/thoughtbot/griddler,7,1,0,0,0,0,6.49,spdx,SPDX-2.3,2023-12-07T10:55:49Z,github,GitHub.com-Dependency-Graph
586,com.github.jakerella/jquery-mockjax,https://github.com/jakerella/jquery-mockjax,42,0,0,0,0,0,6.4,spdx,SPDX-2.3,2023-12-07T10:51:44Z,github,GitHub.com-Dependency-Graph
587,com.github.danielbuechele/goofy,https://github.com/danielbuechele/goofy,378,1,0,0,0,40,7.73,spdx,SPDX-2.3,2023-12-07T11:01:50Z,github,GitHub.com-Dependency-Graph
588,com.github.SpecialCyCi/AndroidResideMenu,https://github.com/SpecialCyCi/AndroidResideMenu,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:50:47Z,github,GitHub.com-Dependency-Graph
589,com.github.Kong/mashape-oauth,https://github.com/Kong/mashape-oauth,2,1,0,0,0,0,6.82,spdx,SPDX-2.3,2023-12-07T10:52:43Z,github,GitHub.com-Dependency-Graph
590,com.github.ztoben/assets-webpack-plugin,https://github.com/ztoben/assets-webpack-plugin,19,1,0,0,0,1,7.46,spdx,SPDX-2.3,2023-12-07T11:02:00Z,github,GitHub.com-Dependency-Graph
591,com.github.wnafee/vector-compat,https://github.com/wnafee/vector-compat,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:57:05Z,github,GitHub.com-Dependency-Graph
592,com.github.carmen-ruby/carmen,https://github.com/carmen-ruby/carmen,4,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:59:08Z,github,GitHub.com-Dependency-Graph
593,com.github.flavienlaurent/datetimepicker,https://github.com/flavienlaurent/datetimepicker,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:52:29Z,github,GitHub.com-Dependency-Graph
594,com.github.Musenkishi/wally,https://github.com/Musenkishi/wally,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:01:55Z,github,GitHub.com-Dependency-Graph
595,com.github.prometheusresearch-archive/react-forms,https://github.com/prometheusresearch-archive/react-forms,37,0,0,0,0,0,5.47,spdx,SPDX-2.3,2023-12-07T10:58:29Z,github,GitHub.com-Dependency-Graph
596,com.github.ecto/duino,https://github.com/ecto/duino,3,0,0,0,0,0,5.15,spdx,SPDX-2.3,2023-12-07T11:02:02Z,github,GitHub.com-Dependency-Graph
597,com.github.kevinburke/doony,https://github.com/kevinburke/doony,6,0,0,0,0,0,6.44,spdx,SPDX-2.3,2023-12-07T11:02:50Z,github,GitHub.com-Dependency-Graph
598,com.github.kevinburke/hamms,https://github.com/kevinburke/hamms,6,1,0,0,0,0,6.21,spdx,SPDX-2.3,2023-12-07T10:59:14Z,github,GitHub.com-Dependency-Graph
599,com.github.gabrielfalcao/lettuce,https://github.com/gabrielfalcao/lettuce,23,1,0,0,0,11,7.27,spdx,SPDX-2.3,2023-12-07T10:58:12Z,github,GitHub.com-Dependency-Graph
600,com.github.rsms/node-imagemagick,https://github.com/rsms/node-imagemagick,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:52:35Z,github,GitHub.com-Dependency-Graph
601,com.github.trueinteractions/tint2,https://github.com/trueinteractions/tint2,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:54:51Z,github,GitHub.com-Dependency-Graph
602,com.github.renaudcerrato/FloatingSearchView,https://github.com/renaudcerrato/FloatingSearchView,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:55:59Z,github,GitHub.com-Dependency-Graph
603,com.github.nathanborror/django-basic-apps,https://github.com/nathanborror/django-basic-apps,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:56:04Z,github,GitHub.com-Dependency-Graph
604,com.github.mattkersley/Responsive-Design-Testing,https://github.com/mattkersley/Responsive-Design-Testing,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:59:48Z,github,GitHub.com-Dependency-Graph
605,com.github.lyfeyaj/swipe,https://github.com/lyfeyaj/swipe,1053,1,0,0,0,43,7.73,spdx,SPDX-2.3,2023-12-07T11:02:12Z,github,GitHub.com-Dependency-Graph
606,com.github.RickWong/react-transmit,https://github.com/RickWong/react-transmit,19,1,0,0,0,0,6.41,spdx,SPDX-2.3,2023-12-07T10:56:20Z,github,GitHub.com-Dependency-Graph
607,com.github.angular/quickstart,https://github.com/angular/quickstart,30,1,0,0,0,0,6.58,spdx,SPDX-2.3,2023-12-07T10:50:37Z,github,GitHub.com-Dependency-Graph
608,com.github.angular/material-start,https://github.com/angular/material-start,365,1,0,0,0,17,7.73,spdx,SPDX-2.3,2023-12-07T10:51:32Z,github,GitHub.com-Dependency-Graph
609,com.github.c4milo/node-webkit-agent,https://github.com/c4milo/node-webkit-agent,6,0,0,0,0,2,7.2,spdx,SPDX-2.3,2023-12-07T11:01:21Z,github,GitHub.com-Dependency-Graph
610,com.github.digitalfruit/limejs,https://github.com/digitalfruit/limejs,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:55:20Z,github,GitHub.com-Dependency-Graph
611,com.github.PaulUithol/Backbone-relational,https://github.com/PaulUithol/Backbone-relational,16,1,0,0,0,0,6.42,spdx,SPDX-2.3,2023-12-07T10:51:15Z,github,GitHub.com-Dependency-Graph
612,com.github.stefanpenner/ember-app-kit,https://github.com/stefanpenner/ember-app-kit,29,1,0,0,0,0,6.44,spdx,SPDX-2.3,2023-12-07T11:01:31Z,github,GitHub.com-Dependency-Graph
613,com.github.iwannay/jiacrontab,https://github.com/iwannay/jiacrontab,32,1,0,0,0,9,6.83,spdx,SPDX-2.3,2023-12-07T11:00:42Z,github,GitHub.com-Dependency-Graph
614,com.github.glomadrian/material-code-input,https://github.com/glomadrian/material-code-input,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T11:02:04Z,github,GitHub.com-Dependency-Graph
615,com.github.stealjs/steal,https://github.com/stealjs/steal,73,1,0,0,0,3,6.58,spdx,SPDX-2.3,2023-12-07T10:55:52Z,github,GitHub.com-Dependency-Graph
616,com.github.coryhouse/pluralsight-redux-starter,https://github.com/coryhouse/pluralsight-redux-starter,49,0,0,0,0,11,7.7,spdx,SPDX-2.3,2023-12-07T11:00:55Z,github,GitHub.com-Dependency-Graph
617,com.github.getify/CAF,https://github.com/getify/CAF,7,1,0,0,0,0,6.49,spdx,SPDX-2.3,2023-12-07T10:56:19Z,github,GitHub.com-Dependency-Graph
618,com.github.getify/TNG-Hooks,https://github.com/getify/TNG-Hooks,4,1,0,0,0,0,6.59,spdx,SPDX-2.3,2023-12-07T11:01:44Z,github,GitHub.com-Dependency-Graph
619,com.github.jiang111/IndexRecyclerView,https://github.com/jiang111/IndexRecyclerView,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:58:40Z,github,GitHub.com-Dependency-Graph
620,com.github.parse-community/ParseReact,https://github.com/parse-community/ParseReact,20,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:56:29Z,github,GitHub.com-Dependency-Graph
621,com.github.reactjs/react-autocomplete,https://github.com/reactjs/react-autocomplete,32,1,0,0,0,0,6.48,spdx,SPDX-2.3,2023-12-07T10:51:40Z,github,GitHub.com-Dependency-Graph
622,com.github.steelbrain/linter,https://github.com/steelbrain/linter,501,1,0,0,0,31,7.73,spdx,SPDX-2.3,2023-12-07T11:01:14Z,github,GitHub.com-Dependency-Graph
623,com.github.ghiden/angucomplete-alt,https://github.com/ghiden/angucomplete-alt,13,1,0,0,0,0,6.43,spdx,SPDX-2.3,2023-12-07T11:02:30Z,github,GitHub.com-Dependency-Graph
624,com.github.Codeinwp/Ideal-Image-Slider-JS,https://github.com/Codeinwp/Ideal-Image-Slider-JS,10,1,0,0,0,0,6.41,spdx,SPDX-2.3,2023-12-07T10:54:58Z,github,GitHub.com-Dependency-Graph
625,com.github.Metnew/suicrux,https://github.com/Metnew/suicrux,1377,1,0,0,0,126,7.72,spdx,SPDX-2.3,2023-12-07T11:02:31Z,github,GitHub.com-Dependency-Graph
626,com.github.facebookarchive/conceal,https://github.com/facebookarchive/conceal,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:50:39Z,github,GitHub.com-Dependency-Graph
627,com.github.facebookarchive/rebound-js,https://github.com/facebookarchive/rebound-js,570,0,0,0,0,62,7.72,spdx,SPDX-2.3,2023-12-07T10:52:46Z,github,GitHub.com-Dependency-Graph
628,com.github.facebookarchive/relay-starter-kit,https://github.com/facebookarchive/relay-starter-kit,21,0,0,0,0,1,7.08,spdx,SPDX-2.3,2023-12-07T11:01:42Z,github,GitHub.com-Dependency-Graph
629,com.github.facebookarchive/connect-js,https://github.com/facebookarchive/connect-js,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:57:01Z,github,GitHub.com-Dependency-Graph
630,com.github.facebookarchive/sublime-react,https://github.com/facebookarchive/sublime-react,2,1,0,0,0,0,6.82,spdx,SPDX-2.3,2023-12-07T10:58:49Z,github,GitHub.com-Dependency-Graph
631,com.github.facebookarchive/fb-flo,https://github.com/facebookarchive/fb-flo,4,0,0,0,0,0,5.45,spdx,SPDX-2.3,2023-12-07T10:53:04Z,github,GitHub.com-Dependency-Graph
632,com.github.saulmm/CoordinatorExamples,https://github.com/saulmm/CoordinatorExamples,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,2023-12-07T10:56:17Z,github,GitHub.com-Dependency-Graph
